,CUSTOMER,Parameter.BondType,Parameter.Group,Parameter.No,Parameter.No_1,WIRE_SIZE,Parameter.Max,Parameter.Min,Parameter.Value,MEANX,PRED
39032,EMS,Normal Wire,3001,1,Base,1.0mil PdCu EX1,2,2,2,38.574,36.279400217976466
39033,EMS,Normal Wire,3001,1,Contact,1.0mil PdCu EX1,3,3,3,38.574,35.650315353125976
39034,EMS,Normal Wire,3001,1,Base,1.0mil PdCu EX1,2,2,2,38.574,36.279400217976466
39035,EMS,Normal Wire,3001,1,Contact,1.0mil PdCu EX1,3,3,3,38.574,35.650315353125976
39036,EMS,Normal Wire,3001,1,Base,1.0mil PdCu EX1,2,2,2,38.574,36.279400217976466
39037,EMS,Normal Wire,3001,1,Contact,1.0mil PdCu EX1,3,3,3,38.574,35.650315353125976
39038,EMS,Normal Wire,3001,1,Base,1.0mil PdCu EX1,2,2,2,38.574,36.279400217976466
39039,EMS,Normal Wire,3001,1,Contact,1.0mil PdCu EX1,3,3,3,38.574,35.650315353125976
39040,EMS,Normal Wire,3001,1,Base,1.0mil PdCu EX1,2,2,2,38.574,36.279400217976466
39041,EMS,Normal Wire,3001,1,Contact,1.0mil PdCu EX1,3,3,3,38.574,35.650315353125976
39042,EMS,Normal Wire,3001,1,Base,1.0mil PdCu EX1,2,2,2,38.574,36.279400217976466
39043,EMS,Normal Wire,3001,1,Contact,1.0mil PdCu EX1,3,3,3,38.574,35.650315353125976
39044,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,32.933,36.054955262960924
39045,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,32.933,36.55996340673588
39046,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,32.933,36.416643322120485
39047,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,32.933,36.16054811866762
39048,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,32.933,36.07241761921445
39049,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,32.933,36.22033717169946
39050,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,32.933,36.152192635098835
39051,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.526375959263014
39052,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,32.933,36.52716076764309
39053,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,32.933,36.31418849891599
39054,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,32.933,36.7056833880293
39055,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.83199598674294
39056,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,32.933,36.57901995421234
39057,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,32.933,36.85611597519748
39058,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,32.933,36.61183534855477
39059,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,32.933,36.152192635098835
39060,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,32.933,36.22033717169946
39061,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,32.933,36.07241761921445
39062,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,32.933,36.054955262960924
39063,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,32.933,36.55996340673588
39064,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,32.933,36.416643322120485
39065,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,32.933,36.16054811866762
39066,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.526375959263014
39067,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,32.933,36.52716076764309
39068,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,32.933,36.31418849891599
39069,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,32.933,36.7056833880293
39070,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.83199598674294
39071,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,32.933,36.57901995421234
39072,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,32.933,36.85611597519748
39073,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,32.933,35.75855361173793
39074,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,32.933,36.61183534855477
39075,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,32.933,35.75855361173793
39076,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,32.933,36.152192635098835
39077,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,32.933,36.22033717169946
39078,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,32.933,36.054955262960924
39079,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,32.933,36.55996340673588
39080,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,32.933,36.416643322120485
39081,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,32.933,36.16054811866762
39082,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.526375959263014
39083,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,32.933,36.52716076764309
39084,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,32.933,36.31418849891599
39085,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,32.933,36.7056833880293
39086,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.83199598674294
39087,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,32.933,36.57901995421234
39088,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,32.933,36.85611597519748
39089,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,32.933,36.61183534855477
39090,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,32.933,36.152192635098835
39091,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,32.933,36.07241761921445
39092,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,32.933,35.75855361173793
39093,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,32.933,36.07241761921445
39094,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,32.933,36.054955262960924
39095,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,32.933,36.55996340673588
39096,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,32.933,36.416643322120485
39097,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,32.933,36.16054811866762
39098,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.526375959263014
39099,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,32.933,36.52716076764309
39100,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,32.933,36.31418849891599
39101,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,32.933,36.7056833880293
39102,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.83199598674294
39103,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,32.933,36.57901995421234
39104,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,32.933,36.85611597519748
39105,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,32.933,36.61183534855477
39106,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,32.933,36.22033717169946
39107,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,32.933,36.22033717169946
39108,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,32.933,35.75855361173793
39109,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,32.933,36.152192635098835
39110,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,32.933,36.07241761921445
39111,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,32.933,36.054955262960924
39112,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,32.933,36.55996340673588
39113,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,32.933,36.416643322120485
39114,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,32.933,36.16054811866762
39115,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.526375959263014
39116,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,32.933,36.52716076764309
39117,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,32.933,36.31418849891599
39118,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,32.933,36.7056833880293
39119,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.83199598674294
39120,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,32.933,36.57901995421234
39121,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,32.933,36.85611597519748
39122,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,32.933,36.61183534855477
39123,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,32.933,36.152192635098835
39124,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,32.933,35.75855361173793
39125,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,32.933,36.22033717169946
39126,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,32.933,36.07241761921445
39127,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,32.933,36.054955262960924
39128,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,32.933,36.55996340673588
39129,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,32.933,36.416643322120485
39130,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,32.933,36.16054811866762
39131,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.526375959263014
39132,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,32.933,36.52716076764309
39133,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,32.933,36.31418849891599
39134,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,32.933,36.7056833880293
39135,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,32.933,36.83199598674294
39136,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,32.933,36.57901995421234
39137,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,32.933,36.85611597519748
39138,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,32.933,36.61183534855477
39139,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,32.933,35.75855361173793
39140,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,34.611,36.55996340673588
39141,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,34.611,36.416643322120485
39142,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,34.611,36.16054811866762
39143,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.526375959263014
39144,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,34.611,36.52716076764309
39145,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,34.611,36.31418849891599
39146,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,34.611,36.7056833880293
39147,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.83199598674294
39148,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,34.611,36.57901995421234
39149,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,34.611,36.85611597519748
39150,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,34.611,36.61183534855477
39151,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,34.611,36.152192635098835
39152,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,34.611,35.75855361173793
39153,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,34.611,36.054955262960924
39154,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,34.611,36.22033717169946
39155,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,34.611,36.054955262960924
39156,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,34.611,36.55996340673588
39157,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,34.611,36.416643322120485
39158,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,34.611,36.16054811866762
39159,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.526375959263014
39160,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,34.611,36.52716076764309
39161,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,34.611,36.31418849891599
39162,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,34.611,36.7056833880293
39163,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.83199598674294
39164,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,34.611,36.57901995421234
39165,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,34.611,36.85611597519748
39166,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,34.611,36.61183534855477
39167,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,34.611,36.152192635098835
39168,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,34.611,36.07241761921445
39169,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,34.611,36.07241761921445
39170,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,34.611,36.22033717169946
39171,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,34.611,35.75855361173793
39172,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.526375959263014
39173,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,34.611,36.52716076764309
39174,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,34.611,36.31418849891599
39175,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,34.611,36.7056833880293
39176,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.83199598674294
39177,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,34.611,36.57901995421234
39178,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,34.611,36.85611597519748
39179,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,34.611,36.61183534855477
39180,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,34.611,36.152192635098835
39181,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,34.611,35.75855361173793
39182,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,34.611,36.22033717169946
39183,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,34.611,36.07241761921445
39184,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,34.611,36.054955262960924
39185,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,34.611,36.55996340673588
39186,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,34.611,36.416643322120485
39187,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,34.611,36.16054811866762
39188,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.526375959263014
39189,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,34.611,36.52716076764309
39190,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,34.611,36.31418849891599
39191,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,34.611,36.7056833880293
39192,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.83199598674294
39193,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,34.611,36.57901995421234
39194,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,34.611,36.85611597519748
39195,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,34.611,36.61183534855477
39196,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,34.611,36.152192635098835
39197,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,34.611,35.75855361173793
39198,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,34.611,36.22033717169946
39199,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,34.611,36.054955262960924
39200,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,34.611,36.416643322120485
39201,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,34.611,36.16054811866762
39202,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,34.611,36.55996340673588
39203,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,34.611,36.054955262960924
39204,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,34.611,36.07241761921445
39205,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,34.611,36.22033717169946
39206,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,34.611,36.55996340673588
39207,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,34.611,36.416643322120485
39208,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,34.611,36.16054811866762
39209,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.526375959263014
39210,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,34.611,36.52716076764309
39211,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,34.611,36.31418849891599
39212,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,34.611,36.7056833880293
39213,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.83199598674294
39214,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,34.611,36.57901995421234
39215,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,34.611,36.85611597519748
39216,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,34.611,36.61183534855477
39217,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,34.611,36.152192635098835
39218,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,34.611,35.75855361173793
39219,EMS,Normal Wire,3004,2,Base,1.0mil PdCu EX1,13,11,11,34.611,36.22033717169946
39220,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,34.611,36.07241761921445
39221,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,100,100,100,34.611,36.054955262960924
39222,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,420,380,400,34.611,36.55996340673588
39223,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,110,90,100,34.611,36.416643322120485
39224,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,20,20,20,34.611,36.16054811866762
39225,EMS,Normal Wire,3002,2,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.526375959263014
39226,EMS,Normal Wire,3002,2,Pre Base,1.0mil PdCu EX1,400,400,400,34.611,36.52716076764309
39227,EMS,Normal Wire,3002,2,Base,1.0mil PdCu EX1,240,220,220,34.611,36.31418849891599
39228,EMS,Normal Wire,3002,2,Release,1.0mil PdCu EX1,0,0,0,34.611,36.7056833880293
39229,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,34.611,36.83199598674294
39230,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,34.611,36.57901995421234
39231,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,34.611,36.85611597519748
39232,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,34.611,36.61183534855477
39233,EMS,Normal Wire,3004,2,Contact,1.0mil PdCu EX1,55,45,50,34.611,36.152192635098835
39234,EMS,Normal Wire,3004,2,Pre Base,1.0mil PdCu EX1,30,30,30,34.611,35.75855361173793
39235,EMS,Normal Wire,3004,2,Release,1.0mil PdCu EX1,5,5,5,34.611,36.07241761921445
39236,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,60,60,60,38.83,37.39058684315684
39237,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,330,270,270,38.83,37.66959557775557
39238,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,50,50,50,38.83,37.87905639886429
39239,EMS,Normal Wire,3005,1,Pre Release,1.0mil PdCu EX1,330,270,270,38.83,37.45315571428572
39240,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,50,50,50,38.83,37.74756032467532
39241,EMS,Normal Wire,3002,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,37.69505956043956
39242,EMS,Normal Wire,3002,1,Pre Base,1.0mil PdCu EX1,220,220,220,38.83,37.46456523809524
39243,EMS,Normal Wire,3002,1,Base,1.0mil PdCu EX1,190,170,180,38.83,37.79344882947118
39244,EMS,Normal Wire,3002,1,Release,1.0mil PdCu EX1,0,0,0,38.83,38.49570095238094
39245,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,36.83199598674294
39246,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,38.83,36.57901995421234
39247,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,38.83,36.85611597519748
39248,EMS,Normal Wire,3003,1,Pre Release,1.0mil PdCu EX1,0,0,0,38.83,38.04340841269841
39249,EMS,Normal Wire,3004,1,Release,1.0mil PdCu EX1,10,10,10,38.83,37.27866313797314
39250,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,38.83,36.61183534855477
39251,EMS,Normal Wire,3004,1,Pre Base,1.0mil PdCu EX1,25,25,25,38.83,38.03260393939394
39252,EMS,Normal Wire,3004,1,Base,1.0mil PdCu EX1,19,17,18,38.83,37.852964444444446
39253,EMS,Normal Wire,3004,1,Release,1.0mil PdCu EX1,10,10,10,38.83,37.27866313797314
39254,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,60,60,60,38.83,37.39058684315684
39255,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,330,270,270,38.83,37.66959557775557
39256,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,50,50,50,38.83,37.87905639886429
39257,EMS,Normal Wire,3005,1,Pre Release,1.0mil PdCu EX1,330,270,270,38.83,37.45315571428572
39258,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,50,50,50,38.83,37.74756032467532
39259,EMS,Normal Wire,3002,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,37.69505956043956
39260,EMS,Normal Wire,3002,1,Pre Base,1.0mil PdCu EX1,220,220,220,38.83,37.46456523809524
39261,EMS,Normal Wire,3002,1,Base,1.0mil PdCu EX1,190,170,180,38.83,37.79344882947118
39262,EMS,Normal Wire,3002,1,Release,1.0mil PdCu EX1,0,0,0,38.83,38.49570095238094
39263,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,36.83199598674294
39264,EMS,Normal Wire,3004,1,Contact,1.0mil PdCu EX1,50,40,45,38.83,37.37556496836497
39265,EMS,Normal Wire,3004,1,Base,1.0mil PdCu EX1,19,17,18,38.83,37.852964444444446
39266,EMS,Normal Wire,3004,1,Pre Base,1.0mil PdCu EX1,25,25,25,38.83,38.03260393939394
39267,EMS,Normal Wire,3004,1,Contact,1.0mil PdCu EX1,50,40,45,38.83,37.37556496836497
39268,EMS,Normal Wire,3002,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,37.69505956043956
39269,EMS,Normal Wire,3002,1,Pre Base,1.0mil PdCu EX1,220,220,220,38.83,37.46456523809524
39270,EMS,Normal Wire,3002,1,Base,1.0mil PdCu EX1,190,170,180,38.83,37.79344882947118
39271,EMS,Normal Wire,3002,1,Release,1.0mil PdCu EX1,0,0,0,38.83,38.49570095238094
39272,EMS,Normal Wire,3003,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,36.83199598674294
39273,EMS,Normal Wire,3003,1,Pre Base,1.0mil PdCu EX1,0,0,0,38.83,36.57901995421234
39274,EMS,Normal Wire,3003,1,Base,1.0mil PdCu EX1,0,0,0,38.83,36.85611597519748
39275,EMS,Normal Wire,3003,1,Pre Release,1.0mil PdCu EX1,0,0,0,38.83,38.04340841269841
39276,EMS,Normal Wire,3003,1,Release,1.0mil PdCu EX1,0,0,0,38.83,36.61183534855477
39277,EMS,Normal Wire,3004,1,Contact,1.0mil PdCu EX1,50,40,45,38.83,37.37556496836497
39278,EMS,Normal Wire,3004,1,Pre Base,1.0mil PdCu EX1,25,25,25,38.83,38.03260393939394
39279,EMS,Normal Wire,3004,1,Base,1.0mil PdCu EX1,19,17,18,38.83,37.852964444444446
39280,EMS,Normal Wire,3004,1,Release,1.0mil PdCu EX1,10,10,10,38.83,37.27866313797314
39281,EMS,Normal Wire,3005,1,Contact,1.0mil PdCu EX1,60,60,60,38.83,37.39058684315684
39282,EMS,Normal Wire,3005,1,Pre Base,1.0mil PdCu EX1,330,270,270,38.83,37.66959557775557
39283,EMS,Normal Wire,3005,1,Base,1.0mil PdCu EX1,50,50,50,38.83,37.87905639886429
39284,EMS,Normal Wire,3005,1,Pre Release,1.0mil PdCu EX1,330,270,270,38.83,37.45315571428572
39285,EMS,Normal Wire,3005,1,Release,1.0mil PdCu EX1,50,50,50,38.83,37.74756032467532
39286,EMS,Normal Wire,3002,1,Contact,1.0mil PdCu EX1,0,0,0,38.83,37.69505956043956
39287,EMS,Normal Wire,3002,1,Pre Base,1.0mil PdCu EX1,220,220,220,38.83,37.46456523809524
39288,EMS,Normal Wire,3002,1,Base,1.0mil PdCu EX1,190,170,180,38.83,37.79344882947118
